name,year,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter,hurricane_class
              Felix,2001,9,13,12,25.9,-48.4,hurricane,2.0,85,972,236,59,0
              Felix,2001,9,13,18,27.1,-48.0,hurricane,2.0,95,966,236,59,0
              Felix,2001,9,14,0,28.2,-47.2,hurricane,3.0,100,962,234,60,1
              Felix,2001,9,14,60,29.3,-46.6,hurricane,3.0,100,962,237,60,1
              Felix,2001,9,14,12,30.1,-45.5,hurricane,2.0,95,966,200,53,0
              Felix,2001,9,14,18,30.9,-44.3,hurricane,2.0,90,970,210,58,0
              Felix,2001,9,15,0,31.2,-42.8,hurricane,2.0,90,970,152,43,0
              Felix,2001,9,15,60,31.5,-41.4,hurricane,2.0,90,970,153,43,0
              Felix,2001,9,15,12,31.7,-39.5,hurricane,2.0,90,970,170,44,0
              Felix,2001,9,15,18,32.1,-37.6,hurricane,2.0,85,975,206,59,0
              Felix,2001,9,16,0,32.1,-36.0,hurricane,2.0,85,975,219,59,0
              Felix,2001,9,16,60,32.6,-34.8,hurricane,1.0,80,976,219,59,0
              Felix,2001,9,16,12,33.4,-33.3,hurricane,1.0,75,977,227,58,0
              Felix,2001,9,16,18,34.3,-32.4,hurricane,1.0,70,979,231,55,0
              Felix,2001,9,17,0,35.1,-32.0,hurricane,1.0,70,981,223,56,0
              Felix,2001,9,17,60,35.4,-31.7,hurricane,1.0,65,983,227,52,0
          Gabrielle,2001,9,17,0,33.1,-70.7,hurricane,1.0,65,991,217,59,0
          Gabrielle,2001,9,17,60,34.0,-68.5,hurricane,1.0,65,991,263,52,0
          Gabrielle,2001,9,17,12,35.3,-66.6,hurricane,1.0,70,983,213,57,0
          Gabrielle,2001,9,17,18,36.2,-64.7,hurricane,1.0,70,983,231,56,0
           Humberto,2001,9,23,12,31.0,-67.5,hurricane,1.0,65,990,226,59,0
           Humberto,2001,9,23,18,31.9,-67.4,hurricane,1.0,80,986,212,66,0
           Humberto,2001,9,24,0,32.8,-67.1,hurricane,2.0,85,983,226,67,0
           Humberto,2001,9,24,60,33.8,-66.8,hurricane,1.0,75,989,232,65,0
           Humberto,2001,9,24,12,35.0,-66.3,hurricane,1.0,70,990,223,61,0
           Humberto,2001,9,24,18,35.9,-65.4,hurricane,1.0,70,991,223,60,0
           Humberto,2001,9,25,0,36.8,-64.3,hurricane,1.0,65,992,255,59,0
           Humberto,2001,9,25,60,37.7,-63.4,hurricane,1.0,65,992,256,60,0
           Humberto,2001,9,25,12,38.5,-62.4,hurricane,1.0,65,992,259,60,0
           Humberto,2001,9,25,18,39.2,-61.6,hurricane,1.0,65,990,306,67,0
           Humberto,2001,9,26,0,39.6,-60.7,hurricane,1.0,65,990,313,66,0
           Humberto,2001,9,26,60,40.4,-60.3,hurricane,1.0,75,980,572,121,0
           Humberto,2001,9,26,12,41.0,-59.2,hurricane,2.0,90,970,611,129,0
           Humberto,2001,9,26,18,41.8,-57.5,hurricane,1.0,80,977,534,124,0
           Humberto,2001,9,27,0,42.2,-54.6,hurricane,1.0,70,987,500,108,0
           Humberto,2001,9,27,60,42.4,-51.3,hurricane,1.0,65,991,503,104,0
               Iris,2001,10,6,18,16.9,-72.2,hurricane,1.0,65,992,135,22,0
               Iris,2001,10,7,0,16.9,-74.0,hurricane,1.0,75,993,171,29,0
               Iris,2001,10,7,60,16.9,-75.3,hurricane,1.0,75,989,169,29,0
               Iris,2001,10,7,12,17.3,-77.0,hurricane,1.0,75,989,150,27,0
               Iris,2001,10,7,18,17.4,-78.9,hurricane,1.0,75,991,149,27,0
               Iris,2001,10,8,0,17.3,-80.6,hurricane,1.0,80,988,164,32,0
               Iris,2001,10,8,60,17.2,-82.3,hurricane,2.0,90,963,267,76,0
               Iris,2001,10,8,12,17.1,-84.0,hurricane,4.0,120,950,263,79,1
               Iris,2001,10,8,18,16.8,-86.0,hurricane,4.0,115,950,262,78,1
               Iris,2001,10,9,0,16.5,-88.0,hurricane,4.0,125,948,261,78,1
               Iris,2001,10,9,20,16.3,-88.4,hurricane,4.0,125,948,261,77,1
              Karen,2001,10,13,18,37.3,-64.6,hurricane,1.0,65,985,261,44,0
              Karen,2001,10,14,0,37.9,-64.0,hurricane,1.0,65,985,257,48,0
              Karen,2001,10,14,60,38.6,-63.7,hurricane,1.0,70,982,521,120,0
           Michelle,2001,11,2,12,17.8,-84.0,hurricane,1.0,70,979,206,43,0
           Michelle,2001,11,2,18,18.0,-84.0,hurricane,1.0,80,969,295,86,0
           Michelle,2001,11,3,0,18.5,-84.0,hurricane,2.0,90,957,328,123,0
           Michelle,2001,11,3,60,18.8,-84.3,hurricane,3.0,105,942,306,108,1
           Michelle,2001,11,3,12,18.9,-84.3,hurricane,4.0,115,937,315,115,1
           Michelle,2001,11,3,18,19.3,-84.1,hurricane,3.0,110,934,304,109,1
           Michelle,2001,11,3,21,19.4,-83.9,hurricane,3.0,110,933,310,112,1
           Michelle,2001,11,4,0,19.7,-83.7,hurricane,4.0,115,938,312,113,1
           Michelle,2001,11,4,60,20.1,-83.3,hurricane,4.0,120,944,302,109,1
           Michelle,2001,11,4,12,20.8,-82.5,hurricane,4.0,120,947,313,115,1
           Michelle,2001,11,4,18,21.5,-81.8,hurricane,4.0,120,949,303,109,1
           Michelle,2001,11,4,23,22.1,-81.2,hurricane,4.0,115,950,311,111,1
           Michelle,2001,11,5,0,22.3,-80.9,hurricane,3.0,105,953,305,105,1
           Michelle,2001,11,5,60,23.1,-79.7,hurricane,1.0,80,972,368,115,0
           Michelle,2001,11,5,12,24.3,-78.0,hurricane,1.0,80,974,375,115,0
           Michelle,2001,11,5,18,25.4,-76.4,hurricane,1.0,75,980,242,56,0
               Noel,2001,11,5,12,37.8,-50.3,hurricane,1.0,65,986,242,48,0
               Noel,2001,11,5,18,38.8,-50.2,hurricane,1.0,65,986,299,50,0
               Olga,2001,11,26,12,30.6,-55.9,hurricane,1.0,65,979,343,47,0
               Olga,2001,11,26,18,31.1,-56.0,hurricane,1.0,65,977,331,53,0
               Olga,2001,11,27,0,32.1,-56.2,hurricane,1.0,75,975,449,98,0
               Olga,2001,11,27,60,32.6,-57.0,hurricane,1.0,80,973,420,104,0
               Olga,2001,11,27,12,31.5,-57.2,hurricane,1.0,80,974,416,107,0
               Olga,2001,11,27,18,32.0,-56.0,hurricane,1.0,75,975,445,99,0
               Olga,2001,11,28,0,32.3,-55.8,hurricane,1.0,75,975,446,98,0
               Olga,2001,11,28,60,32.6,-55.7,hurricane,1.0,75,975,449,95,0
               Olga,2001,11,28,12,32.4,-56.2,hurricane,1.0,75,977,456,96,0
               Olga,2001,11,28,18,31.4,-57.0,hurricane,1.0,70,979,472,101,0
               Olga,2001,11,29,0,30.3,-57.6,hurricane,1.0,65,987,248,56,0
             Gustav,2002,9,11,12,38.0,-70.8,hurricane,1.0,70,971,232,62,0
             Gustav,2002,9,11,18,40.3,-66.8,hurricane,2.0,85,964,497,118,0
             Gustav,2002,9,12,0,43.1,-62.8,hurricane,1.0,80,962,477,108,0
             Gustav,2002,9,12,40,45.3,-60.8,hurricane,1.0,80,960,478,109,0
             Gustav,2002,9,12,43,45.6,-60.4,hurricane,1.0,80,960,481,109,0
             Gustav,2002,9,12,60,46.5,-59.6,hurricane,1.0,75,960,512,103,0
             Gustav,2002,9,12,90,47.6,-58.6,hurricane,1.0,65,963,456,68,0
            Isidore,2002,9,19,18,20.4,-81.7,hurricane,1.0,65,983,229,50,0
            Isidore,2002,9,20,0,20.7,-82.3,hurricane,1.0,75,979,227,60,0
            Isidore,2002,9,20,60,21.1,-83.0,hurricane,2.0,90,967,219,62,0
            Isidore,2002,9,20,12,21.5,-83.5,hurricane,2.0,85,966,222,63,0
            Isidore,2002,9,20,18,21.8,-84.0,hurricane,1.0,75,965,231,62,0
            Isidore,2002,9,20,21,22.0,-84.1,hurricane,1.0,75,964,230,63,0
            Isidore,2002,9,21,0,22.1,-84.3,hurricane,1.0,75,964,233,62,0
            Isidore,2002,9,21,60,22.3,-85.1,hurricane,2.0,85,964,222,65,0
            Isidore,2002,9,21,12,22.0,-85.8,hurricane,3.0,100,955,328,146,1
            Isidore,2002,9,21,18,21.9,-86.1,hurricane,3.0,110,946,328,151,1
            Isidore,2002,9,22,0,22.1,-86.5,hurricane,3.0,110,947,331,151,1
            Isidore,2002,9,22,60,22.0,-87.4,hurricane,3.0,110,936,327,153,1
            Isidore,2002,9,22,12,21.9,-88.2,hurricane,3.0,110,934,334,153,1
            Isidore,2002,9,22,18,21.6,-88.9,hurricane,3.0,110,935,333,153,1
            Isidore,2002,9,22,21,21.3,-89.3,hurricane,3.0,110,936,332,154,1
            Isidore,2002,9,23,0,21.0,-89.4,hurricane,3.0,100,950,336,148,1
            Isidore,2002,9,23,60,20.6,-89.6,hurricane,1.0,70,952,234,58,0
               Kyle,2002,9,25,18,29.0,-55.3,hurricane,1.0,65,987,243,57,0
               Kyle,2002,9,26,0,28.6,-56.6,hurricane,1.0,65,987,243,57,0
               Kyle,2002,9,26,60,28.2,-57.5,hurricane,1.0,70,984,234,66,0
               Kyle,2002,9,26,12,27.9,-58.3,hurricane,1.0,75,982,232,70,0
               Kyle,2002,9,26,18,27.8,-59.0,hurricane,1.0,75,981,232,70,0
               Kyle,2002,9,27,0,27.5,-59.5,hurricane,1.0,75,980,227,68,0
               Kyle,2002,9,27,60,27.1,-60.0,hurricane,1.0,75,982,222,69,0
               Kyle,2002,9,27,12,27.0,-60.4,hurricane,1.0,75,982,221,69,0
               Kyle,2002,9,27,18,26.8,-60.8,hurricane,1.0,70,984,216,64,0
               Kyle,2002,9,28,0,26.5,-61.4,hurricane,1.0,70,984,218,66,0
               Kyle,2002,9,28,60,26.3,-62.3,hurricane,1.0,65,987,208,58,0
               Lili,2002,9,30,12,19.6,-79.6,hurricane,1.0,65,986,227,50,0
               Lili,2002,9,30,14,19.7,-79.8,hurricane,1.0,65,986,227,50,0
               Lili,2002,9,30,18,20.0,-80.3,hurricane,1.0,65,984,225,49,0
               Lili,2002,10,1,0,20.5,-81.1,hurricane,1.0,70,978,227,50,0
               Lili,2002,10,1,60,21.0,-82.2,hurricane,1.0,75,970,240,54,0
               Lili,2002,10,1,11,21.3,-83.0,hurricane,2.0,90,971,317,115,0
               Lili,2002,10,1,12,21.6,-83.2,hurricane,2.0,90,971,318,115,0
               Lili,2002,10,1,14,22.1,-84.0,hurricane,2.0,90,971,323,128,0
               Lili,2002,10,1,18,22.4,-84.4,hurricane,2.0,90,971,328,129,0
               Lili,2002,10,2,0,23.0,-85.7,hurricane,2.0,90,967,334,128,0
               Lili,2002,10,2,60,23.6,-87.2,hurricane,3.0,100,962,334,135,1
               Lili,2002,10,2,12,24.4,-88.3,hurricane,3.0,110,952,343,137,1
               Lili,2002,10,2,18,25.4,-89.5,hurricane,4.0,120,941,338,140,1
               Lili,2002,10,2,20,25.9,-89.9,hurricane,4.0,125,938,335,141,1
               Lili,2002,10,3,0,26.7,-90.3,hurricane,4.0,125,940,340,139,1
               Lili,2002,10,3,60,28.1,-91.4,hurricane,3.0,105,957,341,133,1
               Lili,2002,10,3,12,29.2,-92.1,hurricane,1.0,80,962,354,118,0
               Lili,2002,10,3,13,29.5,-92.2,hurricane,1.0,80,963,354,118,0
          Claudette,2003,7,10,12,17.5,-82.8,hurricane,1.0,70,988,194,39,0
          Claudette,2003,7,15,60,27.9,-94.6,hurricane,1.0,65,987,188,50,0
          Claudette,2003,7,15,12,28.3,-95.5,hurricane,1.0,75,982,194,61,0
          Claudette,2003,7,15,15,28.3,-96.2,hurricane,1.0,80,979,224,62,0
          Claudette,2003,7,15,18,28.6,-96.9,hurricane,1.0,70,984,199,60,0
              Danny,2003,7,18,18,39.2,-53.4,hurricane,1.0,65,1002,289,52,0
              Danny,2003,7,19,0,40.1,-51.7,hurricane,1.0,65,1001,298,52,0
              Danny,2003,7,19,60,41.1,-50.0,hurricane,1.0,65,1000,317,51,0
              Danny,2003,7,19,12,42.1,-47.8,hurricane,1.0,65,1001,405,73,0
              Erika,2003,8,16,10,25.3,-97.4,hurricane,1.0,65,986,187,48,0
              Erika,2003,8,16,12,25.2,-97.6,hurricane,1.0,65,988,188,52,0
             Fabian,2003,8,30,0,16.3,-45.6,hurricane,1.0,65,987,155,24,0
             Fabian,2003,8,30,60,16.7,-46.9,hurricane,1.0,70,984,215,44,0
             Fabian,2003,8,30,12,17.0,-48.0,hurricane,2.0,85,973,242,57,0
             Fabian,2003,8,30,18,17.3,-49.2,hurricane,3.0,100,960,257,73,1
             Fabian,2003,8,31,0,17.6,-50.3,hurricane,3.0,110,952,262,75,1
             Fabian,2003,8,31,60,17.8,-51.4,hurricane,3.0,110,952,264,75,1
             Fabian,2003,8,31,12,18.0,-52.5,hurricane,3.0,110,952,263,76,1
             Fabian,2003,8,31,18,18.2,-53.5,hurricane,4.0,115,948,258,77,1
             Fabian,2003,9,1,0,18.3,-54.3,hurricane,4.0,120,945,211,59,1
             Fabian,2003,9,1,60,18.5,-55.3,hurricane,4.0,120,949,214,60,1
             Fabian,2003,9,1,12,18.7,-56.3,hurricane,4.0,120,949,218,60,1
             Fabian,2003,9,1,18,19.0,-57.3,hurricane,4.0,125,944,215,62,1
             Fabian,2003,9,2,0,19.3,-58.3,hurricane,4.0,125,943,212,63,1
             Fabian,2003,9,2,60,19.6,-59.2,hurricane,4.0,120,945,214,63,1
             Fabian,2003,9,2,12,20.1,-59.9,hurricane,4.0,120,945,212,63,1
             Fabian,2003,9,2,18,20.5,-60.7,hurricane,4.0,120,946,214,64,1
             Fabian,2003,9,3,0,20.9,-61.3,hurricane,4.0,115,945,213,65,1
             Fabian,2003,9,3,60,21.3,-61.8,hurricane,3.0,110,945,217,64,1
             Fabian,2003,9,3,12,21.9,-62.3,hurricane,3.0,110,945,216,64,1
             Fabian,2003,9,3,18,22.5,-62.8,hurricane,3.0,110,944,216,64,1
             Fabian,2003,9,4,0,23.2,-63.0,hurricane,4.0,115,939,206,64,1
             Fabian,2003,9,4,60,23.8,-63.3,hurricane,3.0,105,944,210,64,1
             Fabian,2003,9,4,12,24.8,-63.8,hurricane,3.0,105,944,210,65,1
             Fabian,2003,9,4,18,25.8,-64.3,hurricane,3.0,110,941,212,64,1
             Fabian,2003,9,5,0,27.1,-64.6,hurricane,4.0,115,940,224,66,1
             Fabian,2003,9,5,60,28.6,-65.1,hurricane,3.0,105,946,220,68,1
             Fabian,2003,9,5,12,30.1,-65.3,hurricane,3.0,105,951,225,68,1
             Fabian,2003,9,5,18,31.8,-65.3,hurricane,3.0,105,950,223,69,1
             Fabian,2003,9,6,0,33.4,-64.7,hurricane,3.0,100,953,228,71,1
             Fabian,2003,9,6,60,34.9,-64.0,hurricane,3.0,100,956,352,104,1
             Fabian,2003,9,6,12,36.0,-62.4,hurricane,3.0,100,957,366,112,1
             Fabian,2003,9,6,18,36.9,-60.4,hurricane,3.0,100,958,436,115,1
             Fabian,2003,9,7,0,37.9,-58.2,hurricane,2.0,90,962,187,49,0
             Fabian,2003,9,7,60,39.1,-55.7,hurricane,2.0,85,965,432,110,0
             Fabian,2003,9,7,12,40.6,-53.4,hurricane,1.0,80,967,431,109,0
             Fabian,2003,9,7,18,42.3,-50.7,hurricane,1.0,75,972,426,102,0
             Fabian,2003,9,8,0,44.3,-47.9,hurricane,1.0,70,975,393,78,0
             Fabian,2003,9,8,60,46.3,-44.7,hurricane,1.0,70,977,434,74,0
             Fabian,2003,9,8,12,48.7,-40.8,hurricane,1.0,65,980,414,73,0
             Isabel,2003,9,7,12,14.4,-37.3,hurricane,1.0,65,987,169,30,0
             Isabel,2003,9,7,18,15.2,-38.5,hurricane,1.0,70,984,175,31,0
             Isabel,2003,9,8,0,15.8,-39.7,hurricane,1.0,80,976,180,39,0
             Isabel,2003,9,8,60,16.5,-40.9,hurricane,2.0,95,966,255,66,0
             Isabel,2003,9,8,12,17.1,-42.0,hurricane,3.0,110,952,260,71,1
             Isabel,2003,9,8,18,17.6,-43.1,hurricane,3.0,110,952,271,75,1
             Isabel,2003,9,9,0,18.2,-44.1,hurricane,4.0,115,948,302,88,1
             Isabel,2003,9,9,60,18.9,-45.2,hurricane,4.0,115,948,348,101,1
             Isabel,2003,9,9,12,19.4,-46.3,hurricane,4.0,115,948,330,105,1
             Isabel,2003,9,9,18,20.0,-47.3,hurricane,4.0,115,948,280,86,1
             Isabel,2003,9,10,0,20.5,-48.3,hurricane,3.0,110,952,274,82,1
             Isabel,2003,9,10,60,20.9,-49.4,hurricane,3.0,110,952,272,81,1
             Isabel,2003,9,10,12,21.1,-50.4,hurricane,4.0,115,948,237,64,1
             Isabel,2003,9,10,18,21.1,-51.4,hurricane,4.0,120,942,231,63,1
             Isabel,2003,9,11,0,21.2,-52.3,hurricane,4.0,125,935,229,66,1
             Isabel,2003,9,11,60,21.3,-53.2,hurricane,4.0,125,935,229,65,1
             Isabel,2003,9,11,12,21.4,-54.0,hurricane,4.0,135,925,383,105,1
             Isabel,2003,9,11,18,21.5,-54.8,hurricane,5.0,145,915,381,105,1
             Isabel,2003,9,12,0,21.6,-55.7,hurricane,5.0,140,920,382,107,1
             Isabel,2003,9,12,60,21.7,-56.6,hurricane,5.0,140,920,267,83,1
             Isabel,2003,9,12,12,21.6,-57.4,hurricane,5.0,140,920,221,62,1
             Isabel,2003,9,12,18,21.7,-58.2,hurricane,5.0,140,920,217,63,1
             Isabel,2003,9,13,0,21.8,-59.1,hurricane,4.0,135,925,214,63,1
             Isabel,2003,9,13,60,21.9,-60.1,hurricane,4.0,130,935,221,62,1
             Isabel,2003,9,13,12,22.1,-61.0,hurricane,4.0,135,935,215,63,1
             Isabel,2003,9,13,18,22.5,-62.1,hurricane,5.0,140,932,217,63,1
             Isabel,2003,9,14,0,22.9,-63.3,hurricane,4.0,135,935,210,62,1
             Isabel,2003,9,14,60,23.2,-64.6,hurricane,4.0,135,939,208,62,1
             Isabel,2003,9,14,12,23.5,-65.8,hurricane,4.0,135,935,209,62,1
             Isabel,2003,9,14,18,23.9,-67.0,hurricane,5.0,140,933,213,63,1
             Isabel,2003,9,15,0,24.3,-67.9,hurricane,4.0,130,937,218,63,1
             Isabel,2003,9,15,60,24.5,-68.8,hurricane,4.0,125,940,228,75,1
             Isabel,2003,9,15,12,24.8,-69.4,hurricane,4.0,120,946,213,64,1
             Isabel,2003,9,15,18,25.3,-69.8,hurricane,4.0,115,949,215,64,1
             Isabel,2003,9,16,0,25.7,-70.2,hurricane,3.0,105,952,228,77,1
             Isabel,2003,9,16,60,26.3,-70.5,hurricane,3.0,100,955,356,121,1
             Isabel,2003,9,16,12,26.8,-70.9,hurricane,2.0,95,959,224,62,0
             Isabel,2003,9,16,18,27.4,-71.2,hurricane,2.0,95,959,223,62,0
             Isabel,2003,9,17,0,28.1,-71.5,hurricane,2.0,95,957,225,63,0
             Isabel,2003,9,17,60,28.9,-71.9,hurricane,2.0,95,957,226,63,0
             Isabel,2003,9,17,12,29.7,-72.5,hurricane,2.0,90,957,216,64,0
             Isabel,2003,9,17,18,30.6,-73.0,hurricane,2.0,90,955,207,62,0
             Isabel,2003,9,18,0,31.5,-73.5,hurricane,2.0,90,953,206,63,0
             Isabel,2003,9,18,60,32.5,-74.3,hurricane,2.0,90,956,206,64,0
             Isabel,2003,9,18,12,33.7,-75.2,hurricane,2.0,90,956,194,61,0
             Isabel,2003,9,18,17,34.9,-76.2,hurricane,2.0,90,957,205,63,0
             Isabel,2003,9,18,18,35.1,-76.4,hurricane,2.0,85,958,203,64,0
             Isabel,2003,9,19,0,36.7,-77.7,hurricane,1.0,65,969,213,62,0
               Juan,2003,9,26,12,31.8,-62.0,hurricane,1.0,65,987,268,54,0
               Juan,2003,9,26,18,32.5,-62.0,hurricane,1.0,70,987,219,62,0
               Juan,2003,9,27,0,33.3,-62.0,hurricane,1.0,75,984,213,64,0
               Juan,2003,9,27,60,34.4,-62.2,hurricane,1.0,75,981,215,64,0
               Juan,2003,9,27,12,35.2,-62.8,hurricane,1.0,75,979,224,63,0
               Juan,2003,9,27,18,35.5,-63.2,hurricane,2.0,90,969,210,64,0
               Juan,2003,9,28,0,36.3,-63.6,hurricane,2.0,90,970,190,58,0
               Juan,2003,9,28,60,37.1,-64.0,hurricane,2.0,90,970,213,65,0
               Juan,2003,9,28,12,38.5,-64.1,hurricane,2.0,90,970,439,123,0
               Juan,2003,9,28,18,40.2,-64.1,hurricane,2.0,90,970,630,151,0
               Juan,2003,9,29,0,42.8,-63.9,hurricane,2.0,85,972,535,118,0
               Juan,2003,9,29,30,44.4,-63.8,hurricane,2.0,85,973,533,113,0
               Juan,2003,9,29,60,46.0,-63.8,hurricane,1.0,65,982,452,72,0
               Kate,2003,9,29,18,29.2,-36.8,hurricane,1.0,65,987,246,57,0
               Kate,2003,9,30,0,30.0,-35.4,hurricane,1.0,65,987,232,57,0
               Kate,2003,10,1,18,31.7,-40.9,hurricane,1.0,65,987,215,50,0
               Kate,2003,10,2,0,31.1,-42.1,hurricane,1.0,65,987,210,53,0
               Kate,2003,10,2,60,30.3,-43.0,hurricane,1.0,75,979,219,56,0
               Kate,2003,10,2,12,30.1,-43.6,hurricane,1.0,75,979,219,54,0
               Kate,2003,10,2,18,29.9,-44.7,hurricane,1.0,80,976,253,66,0
               Kate,2003,10,3,0,29.6,-45.8,hurricane,1.0,80,976,258,74,0
               Kate,2003,10,3,60,29.4,-46.9,hurricane,2.0,90,970,258,69,0
               Kate,2003,10,3,12,29.4,-47.8,hurricane,2.0,90,970,255,70,0
               Kate,2003,10,3,18,29.6,-49.1,hurricane,3.0,100,962,246,68,1
               Kate,2003,10,4,0,29.9,-50.3,hurricane,3.0,100,962,249,67,1
               Kate,2003,10,4,60,30.1,-51.6,hurricane,3.0,100,962,248,67,1
               Kate,2003,10,4,12,30.1,-52.8,hurricane,3.0,105,956,250,67,1
               Kate,2003,10,4,18,30.2,-54.0,hurricane,3.0,110,952,252,68,1
               Kate,2003,10,5,0,30.3,-54.7,hurricane,3.0,100,962,248,67,1
               Kate,2003,10,5,60,30.4,-55.5,hurricane,2.0,95,968,246,66,0
               Kate,2003,10,5,12,30.7,-56.1,hurricane,2.0,90,973,244,61,0
               Kate,2003,10,5,18,31.4,-56.4,hurricane,2.0,85,975,256,66,0
               Kate,2003,10,6,0,32.3,-56.2,hurricane,1.0,80,977,247,55,0
               Kate,2003,10,6,60,33.5,-56.0,hurricane,1.0,80,977,272,66,0
               Kate,2003,10,6,12,35.2,-55.6,hurricane,1.0,75,979,245,56,0
               Kate,2003,10,6,18,36.9,-55.0,hurricane,1.0,70,983,246,53,0
               Kate,2003,10,7,0,38.6,-54.0,hurricane,1.0,65,987,282,44,0
               Alex,2004,8,3,60,33.0,-77.4,hurricane,1.0,70,983,130,40,0
               Alex,2004,8,3,12,34.2,-76.4,hurricane,2.0,85,974,130,40,0
               Alex,2004,8,3,18,35.3,-75.2,hurricane,2.0,85,972,165,50,0
               Alex,2004,8,4,0,36.0,-73.7,hurricane,1.0,80,974,155,55,0
               Alex,2004,8,4,60,36.8,-72.1,hurricane,1.0,80,973,195,65,0
               Alex,2004,8,4,12,37.3,-70.2,hurricane,2.0,85,973,195,65,0
               Alex,2004,8,4,18,37.8,-68.3,hurricane,2.0,95,965,225,65,0
               Alex,2004,8,5,0,38.5,-66.0,hurricane,3.0,105,957,225,70,1
               Alex,2004,8,5,60,39.5,-63.1,hurricane,3.0,105,957,300,70,1
               Alex,2004,8,5,12,40.8,-59.6,hurricane,3.0,100,962,380,70,1
               Alex,2004,8,5,18,42.7,-55.0,hurricane,2.0,90,970,375,50,0
               Alex,2004,8,6,0,44.5,-49.3,hurricane,1.0,75,978,375,50,0
               Alex,2004,8,6,60,46.1,-44.2,hurricane,1.0,65,984,375,50,0
            Charley,2004,8,11,18,16.7,-76.8,hurricane,1.0,65,993,150,25,0
            Charley,2004,8,12,0,17.4,-78.1,hurricane,1.0,65,992,150,25,0
            Charley,2004,8,12,60,18.2,-79.3,hurricane,1.0,75,988,150,20,0
            Charley,2004,8,12,12,19.2,-80.7,hurricane,1.0,80,984,165,35,0
            Charley,2004,8,12,18,20.5,-81.6,hurricane,2.0,90,980,180,40,0
            Charley,2004,8,13,0,21.7,-82.2,hurricane,2.0,90,976,180,40,0
            Charley,2004,8,13,43,22.7,-82.6,hurricane,3.0,105,966,214,62,1
            Charley,2004,8,13,60,23.0,-82.6,hurricane,3.0,105,966,180,40,1
            Charley,2004,8,13,12,24.4,-82.9,hurricane,2.0,95,969,165,40,0
            Charley,2004,8,13,18,26.1,-82.4,hurricane,4.0,125,947,125,30,1
            Charley,2004,8,13,19,26.6,-82.2,hurricane,4.0,130,941,208,64,1
            Charley,2004,8,13,20,26.9,-82.1,hurricane,4.0,125,942,207,64,1
            Charley,2004,8,14,0,28.1,-81.6,hurricane,1.0,75,970,115,40,0
            Charley,2004,8,14,60,30.1,-80.8,hurricane,1.0,75,993,140,60,0
            Charley,2004,8,14,12,32.3,-79.7,hurricane,1.0,65,988,140,40,0
            Charley,2004,8,14,14,33.0,-79.4,hurricane,1.0,70,992,153,35,0
            Charley,2004,8,14,16,33.8,-78.7,hurricane,1.0,65,997,193,56,0
           Danielle,2004,8,15,0,13.8,-29.3,hurricane,1.0,65,987,195,40,0
           Danielle,2004,8,15,60,14.1,-30.8,hurricane,1.0,75,981,195,45,0
           Danielle,2004,8,15,12,14.7,-32.1,hurricane,1.0,80,978,195,45,0
           Danielle,2004,8,15,18,15.2,-33.5,hurricane,2.0,85,975,195,50,0
           Danielle,2004,8,16,0,16.0,-34.8,hurricane,2.0,90,970,190,40,0
           Danielle,2004,8,16,60,16.8,-36.0,hurricane,2.0,90,970,180,40,0
           Danielle,2004,8,16,12,17.7,-37.2,hurricane,2.0,90,970,165,40,0
           Danielle,2004,8,16,18,19.0,-38.2,hurricane,2.0,95,964,150,45,0
           Danielle,2004,8,17,0,20.3,-38.9,hurricane,2.0,95,965,150,45,0
           Danielle,2004,8,17,60,21.7,-39.6,hurricane,2.0,90,970,150,40,0
           Danielle,2004,8,17,12,23.3,-40.0,hurricane,2.0,90,970,150,35,0
           Danielle,2004,8,17,18,24.6,-40.3,hurricane,2.0,85,974,150,40,0
           Danielle,2004,8,18,0,25.9,-40.6,hurricane,1.0,75,981,150,40,0
           Danielle,2004,8,18,60,27.3,-40.3,hurricane,1.0,65,985,130,20,0
            Frances,2004,8,26,18,13.3,-45.8,hurricane,1.0,65,987,125,15,0
            Frances,2004,8,27,0,13.7,-46.8,hurricane,1.0,70,984,135,15,0
            Frances,2004,8,27,60,14.2,-47.8,hurricane,1.0,75,980,135,30,0
            Frances,2004,8,27,12,14.7,-48.5,hurricane,2.0,90,970,145,35,0
            Frances,2004,8,27,18,15.4,-49.3,hurricane,3.0,100,962,170,40,1
            Frances,2004,8,28,0,15.9,-50.0,hurricane,3.0,100,962,170,40,1
            Frances,2004,8,28,60,16.6,-50.9,hurricane,3.0,100,962,180,40,1
            Frances,2004,8,28,12,17.2,-51.6,hurricane,3.0,105,958,180,50,1
            Frances,2004,8,28,18,17.7,-52.3,hurricane,4.0,115,948,190,60,1
            Frances,2004,8,29,0,18.1,-52.9,hurricane,4.0,115,948,210,60,1
            Frances,2004,8,29,60,18.4,-53.6,hurricane,4.0,115,948,220,65,1
            Frances,2004,8,29,12,18.6,-54.4,hurricane,4.0,115,948,245,70,1
            Frances,2004,8,29,18,18.8,-55.0,hurricane,3.0,110,948,260,70,1
            Frances,2004,8,30,0,18.9,-55.8,hurricane,3.0,105,954,260,70,1
            Frances,2004,8,30,60,19.0,-56.8,hurricane,3.0,100,958,260,70,1
            Frances,2004,8,30,12,19.2,-58.1,hurricane,3.0,100,956,270,75,1
