name,year,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter,hurricane_class,merge_name,storm_id,correct_datetime,datetime,CSST,COHC,SHRD,RHMD,MTPW,VMPI,DTL
              Irene,2011,8,28,0,36.7,-75.7,hurricane,1.0,65,951,360,75,0,IRENE,AL092011,2011-08-28 00:00:00,2011-08-28 00:00:00,259.0,1.0,427.0,53.0,562.0,49.0,21.0
              Debby,1982,9,17,0,36.4,-65.6,hurricane,2.0,95,966,196,60,0,DEBBY,AL061982,1982-09-17 00:00:00,1982-09-17 00:00:00,267.0,14.0,185.0,44.0,468.0,116.0,698.0
               Irma,2017,9,9,0,22.1,-77.2,hurricane,5.0,145,924,290,120,1,IRMA,AL112017,2017-09-09 00:00:00,2017-09-09 00:00:00,295.0,96.0,94.0,59.0,616.0,152.0,39.0
               Nate,2005,9,9,60,33.4,-59.1,hurricane,1.0,70,985,330,100,0,NATE,AL152005,2005-09-09 06:00:00,2005-09-09 06:00:00,271.0,9.0,299.0,38.0,467.0,93.0,1257.0
               Kate,2003,10,2,0,31.1,-42.1,hurricane,1.0,65,987,210,53,0,KATE,AL162003,2003-10-02 00:00:00,2003-10-02 00:00:00,262.0,2.0,117.0,40.0,392.0,142.0,1972.0
               Iris,1995,8,31,12,24.9,-59.1,hurricane,1.0,75,971,219,65,0,IRIS,AL101995,1995-08-31 12:00:00,1995-08-31 12:00:00,286.0,36.0,80.0,52.0,529.0,112.0,837.0
               Elsa,2021,7,7,0,26.6,-83.2,hurricane,1.0,65,996,140,20,0,ELSA,AL052021,2021-07-07 00:00:00,2021-07-07 00:00:00,289.0,28.0,217.0,68.0,502.0,126.0,93.0
              Klaus,1984,11,12,60,34.8,-54.2,hurricane,1.0,70,983,253,55,0,KLAUS,AL181984,1984-11-12 06:00:00,1984-11-12 06:00:00,232.0,0.0,258.0,43.0,393.0,65.0,1304.0
              Elena,1985,9,1,0,28.8,-83.8,hurricane,2.0,95,971,230,66,0,ELENA,AL051985,1985-09-01 00:00:00,1985-09-01 00:00:00,294.0,32.0,157.0,43.0,505.0,168.0,84.0
             Gustav,2008,8,31,12,24.8,-85.5,hurricane,3.0,100,961,310,70,1,GUSTAV,AL072008,2008-08-31 12:00:00,2008-08-31 12:00:00,297.0,97.0,214.0,57.0,625.0,133.0,280.0
            Edouard,2014,9,18,0,38.3,-49.5,hurricane,1.0,75,958,300,90,0,EDOUARD,AL062014,2014-09-18 00:00:00,2014-09-18 00:00:00,254.0,0.0,308.0,43.0,478.0,55.0,973.0
               Lisa,2022,11,2,18,17.3,-87.7,hurricane,1.0,75,988,100,15,0,LISA,AL152022,2022-11-02 18:00:00,2022-11-02 18:00:00,287.0,62.0,232.0,68.0,601.0,157.0,54.0
             Helene,2006,9,20,0,24.5,-54.4,hurricane,2.0,90,958,350,70,0,HELENE,AL092006,2006-09-20 00:00:00,2006-09-20 00:00:00,283.0,36.0,179.0,56.0,577.0,134.0,1076.0
            Frances,2004,8,29,60,18.4,-53.6,hurricane,4.0,115,948,220,65,1,FRANCES,AL062004,2004-08-29 06:00:00,2004-08-29 06:00:00,280.0,51.0,160.0,49.0,536.0,139.0,853.0
              Sandy,2012,10,26,0,24.8,-75.9,hurricane,1.0,75,965,570,60,0,SANDY,AL182012,2012-10-26 00:00:00,2012-10-26 00:00:00,281.0,52.0,444.0,62.0,597.0,133.0,186.0
               Irma,2017,9,2,18,18.7,-44.1,hurricane,2.0,95,973,130,30,0,IRMA,AL112017,2017-09-02 18:00:00,2017-09-02 18:00:00,271.0,22.0,102.0,53.0,542.0,129.0,1750.0
               Ivan,2004,9,6,0,10.6,-48.5,hurricane,4.0,115,948,220,60,1,IVAN,AL092004,2004-09-06 00:00:00,2004-09-06 00:00:00,289.0,44.0,78.0,57.0,551.0,162.0,751.0
             Leslie,2012,9,6,18,26.4,-62.3,hurricane,1.0,65,982,280,35,0,LESLIE,AL122012,2012-09-06 18:00:00,2012-09-06 18:00:00,287.0,35.0,176.0,52.0,558.0,157.0,875.0
               Alex,2004,8,5,18,42.7,-55.0,hurricane,2.0,90,970,375,50,0,ALEX,AL012004,2004-08-05 18:00:00,2004-08-05 18:00:00,213.0,0.0,395.0,51.0,486.0,0.0,449.0
               Iris,2001,10,7,12,17.3,-77.0,hurricane,1.0,75,989,150,27,0,IRIS,AL112001,2001-10-07 12:00:00,2001-10-07 12:00:00,292.0,88.0,164.0,57.0,553.0,140.0,50.0
          Josephine,1990,10,5,60,30.7,-40.5,hurricane,1.0,65,986,225,51,0,JOSEPHINE,AL121990,1990-10-05 06:00:00,1990-10-05 06:00:00,261.0,1.0,102.0,42.0,431.0,109.0,2081.0
               Alex,2004,8,3,18,35.3,-75.2,hurricane,2.0,85,972,165,50,0,ALEX,AL012004,2004-08-03 18:00:00,2004-08-03 18:00:00,270.0,45.0,210.0,57.0,592.0,98.0,61.0
              Irene,2011,8,26,60,28.8,-77.3,hurricane,2.0,90,942,380,130,0,IRENE,AL092011,2011-08-26 06:00:00,2011-08-26 06:00:00,290.0,64.0,170.0,63.0,625.0,136.0,328.0
             Gordon,2006,9,19,0,38.0,-43.3,hurricane,2.0,85,972,160,60,0,GORDON,AL082006,2006-09-19 00:00:00,2006-09-19 00:00:00,245.0,0.0,240.0,49.0,462.0,71.0,1253.0
               Karl,1998,9,26,60,31.1,-51.0,hurricane,1.0,75,979,253,63,0,KARL,AL111998,1998-09-26 06:00:00,1998-09-26 06:00:00,270.0,11.0,239.0,54.0,529.0,126.0,1737.0
                Ian,2022,9,26,12,18.7,-82.4,hurricane,1.0,70,981,170,20,0,IAN,AL092022,2022-09-26 12:00:00,2022-09-26 12:00:00,293.0,92.0,80.0,70.0,599.0,165.0,311.0
              Cesar,1996,7,27,18,11.8,-81.0,hurricane,1.0,65,994,142,32,0,CESAR,AL031996,1996-07-27 18:00:00,1996-07-27 18:00:00,283.0,32.0,101.0,82.0,591.0,137.0,279.0
              Erika,1997,9,8,0,21.2,-63.2,hurricane,2.0,95,966,216,63,0,ERIKA,AL071997,1997-09-08 00:00:00,1997-09-08 00:00:00,287.0,67.0,161.0,61.0,554.0,137.0,296.0
               Lisa,2010,9,25,60,21.3,-28.0,hurricane,1.0,70,986,80,20,0,LISA,AL142010,2010-09-25 06:00:00,2010-09-25 06:00:00,257.0,0.0,245.0,45.0,519.0,68.0,1139.0
            Epsilon,2005,12,6,12,32.3,-33.7,hurricane,1.0,65,987,220,25,0,EPSILON,AL302005,2005-12-06 12:00:00,2005-12-06 12:00:00,217.0,0.0,317.0,27.0,331.0,87.0,1984.0
               Hugo,1989,9,18,0,17.2,-64.1,hurricane,4.0,130,934,211,61,1,HUGO,AL111989,1989-09-18 00:00:00,1989-09-18 00:00:00,290.0,80.0,194.0,60.0,550.0,144.0,80.0
              Tanya,1995,10,31,0,34.6,-50.1,hurricane,1.0,75,975,736,150,0,TANYA,AL211995,1995-10-31 00:00:00,1995-10-31 00:00:00,238.0,0.0,155.0,34.0,410.0,66.0,1362.0
            Joaquin,2015,9,30,12,24.9,-72.2,hurricane,1.0,70,971,170,50,0,JOAQUIN,AL112015,2015-09-30 12:00:00,2015-09-30 12:00:00,288.0,49.0,225.0,61.0,571.0,150.0,407.0
             Gustav,1990,9,1,12,36.8,-53.2,hurricane,2.0,85,970,189,59,0,GUSTAV,AL081990,1990-09-01 12:00:00,1990-09-01 12:00:00,263.0,0.0,221.0,50.0,519.0,90.0,1091.0
             Dennis,2005,7,9,18,25.2,-84.2,hurricane,2.0,90,962,325,50,0,DENNIS,AL042005,2005-07-09 18:00:00,2005-07-09 18:00:00,291.0,53.0,167.0,66.0,634.0,132.0,262.0
             Nadine,2012,9,30,12,36.8,-38.3,hurricane,1.0,80,978,160,40,0,NADINE,AL142012,2012-09-30 12:00:00,2012-09-30 12:00:00,243.0,0.0,140.0,42.0,347.0,81.0,1644.0
             Gustav,2002,9,11,12,38.0,-70.8,hurricane,1.0,70,971,232,62,0,GUSTAV,AL082002,2002-09-11 12:00:00,2002-09-11 12:00:00,249.0,21.0,521.0,65.0,495.0,12.0,346.0
              Teddy,2020,9,19,60,24.4,-57.9,hurricane,3.0,100,947,350,90,1,TEDDY,AL202020,2020-09-19 06:00:00,2020-09-19 06:00:00,284.0,39.0,106.0,43.0,580.0,139.0,848.0
            Alberto,2000,8,7,0,15.7,-38.1,hurricane,1.0,75,979,167,31,0,ALBERTO,AL032000,2000-08-07 00:00:00,2000-08-07 00:00:00,262.0,12.0,169.0,56.0,522.0,88.0,1929.0
               Otto,2010,10,9,60,28.5,-59.7,hurricane,1.0,75,978,260,40,0,OTTO,AL172010,2010-10-09 06:00:00,2010-10-09 06:00:00,275.0,17.0,301.0,42.0,550.0,91.0,1181.0
            Georges,1998,9,18,18,13.5,-47.4,hurricane,2.0,90,970,244,59,0,GEORGES,AL071998,1998-09-18 18:00:00,1998-09-18 18:00:00,282.0,39.0,63.0,50.0,582.0,134.0,1081.0
             Paloma,2008,11,8,12,19.8,-79.6,hurricane,4.0,125,944,170,50,1,PALOMA,AL172008,2008-11-08 12:00:00,2008-11-08 12:00:00,289.0,79.0,416.0,51.0,511.0,149.0,185.0
              Tomas,2010,11,5,18,19.7,-74.0,hurricane,1.0,70,992,170,15,0,TOMAS,AL212010,2010-11-05 18:00:00,2010-11-05 18:00:00,290.0,84.0,137.0,65.0,620.0,155.0,54.0
           Michelle,2001,11,2,18,18.0,-84.0,hurricane,1.0,80,969,295,86,0,MICHELLE,AL152001,2001-11-02 18:00:00,2001-11-02 18:00:00,289.0,64.0,128.0,71.0,618.0,152.0,243.0
                Ida,2021,8,29,60,27.6,-88.7,hurricane,4.0,115,950,210,60,1,IDA,AL092021,2021-08-29 06:00:00,2021-08-29 06:00:00,295.0,64.0,112.0,69.0,577.0,173.0,166.0
               Ivan,2004,9,15,12,26.7,-87.9,hurricane,4.0,115,939,425,165,1,IVAN,AL092004,2004-09-15 12:00:00,2004-09-15 12:00:00,293.0,71.0,188.0,56.0,620.0,137.0,288.0
               Rita,2005,9,23,60,26.5,-90.7,hurricane,4.0,115,924,300,115,1,RITA,AL182005,2005-09-23 06:00:00,2005-09-23 06:00:00,290.0,54.0,206.0,51.0,609.0,136.0,292.0
               Luis,1995,9,3,12,17.3,-53.1,hurricane,4.0,120,948,211,59,1,LUIS,AL131995,1995-09-03 12:00:00,1995-09-03 12:00:00,281.0,55.0,94.0,52.0,560.0,135.0,820.0
               Karl,2004,9,18,60,14.5,-38.0,hurricane,2.0,85,975,170,35,0,KARL,AL122004,2004-09-18 06:00:00,2004-09-18 06:00:00,274.0,24.0,101.0,60.0,561.0,131.0,1854.0
               Earl,2022,9,7,12,25.4,-65.8,hurricane,1.0,75,978,210,60,0,EARL,AL062022,2022-09-07 12:00:00,2022-09-07 12:00:00,289.0,41.0,155.0,53.0,542.0,148.0,753.0
             Jeanne,1998,9,23,60,14.1,-28.1,hurricane,1.0,75,980,182,41,0,JEANNE,AL101998,1998-09-23 06:00:00,1998-09-23 06:00:00,276.0,17.0,124.0,57.0,536.0,121.0,1139.0
              Sandy,2012,10,28,12,32.0,-73.0,hurricane,1.0,65,954,750,180,0,SANDY,AL182012,2012-10-28 12:00:00,2012-10-28 12:00:00,251.0,0.0,327.0,49.0,544.0,94.0,446.0
            Lorenzo,2019,9,30,12,29.2,-43.2,hurricane,2.0,90,955,470,150,0,LORENZO,AL132019,2019-09-30 12:00:00,2019-09-30 12:00:00,268.0,8.0,165.0,59.0,558.0,117.0,2123.0
            Epsilon,2005,12,3,0,34.3,-47.1,hurricane,1.0,65,987,200,30,0,EPSILON,AL302005,2005-12-03 00:00:00,2005-12-03 00:00:00,217.0,0.0,262.0,51.0,388.0,67.0,1462.0
             Dorian,2019,9,2,0,26.6,-77.7,hurricane,5.0,155,914,220,65,1,DORIAN,AL052019,2019-09-02 00:00:00,2019-09-02 00:00:00,293.0,88.0,163.0,66.0,560.0,145.0,163.0
            Isidore,1996,9,26,60,11.7,-34.2,hurricane,1.0,70,984,144,31,0,ISIDORE,AL091996,1996-09-26 06:00:00,1996-09-26 06:00:00,281.0,24.0,42.0,63.0,580.0,141.0,1739.0
           Danielle,2004,8,18,0,25.9,-40.6,hurricane,1.0,75,981,150,40,0,DANIELLE,AL042004,2004-08-18 00:00:00,2004-08-18 00:00:00,265.0,0.0,306.0,45.0,488.0,135.0,2367.0
               Fred,2009,9,9,60,13.0,-31.3,hurricane,2.0,90,970,165,40,0,FRED,AL072009,2009-09-09 06:00:00,2009-09-09 06:00:00,277.0,22.0,128.0,58.0,590.0,123.0,1498.0
            Charley,1992,9,24,12,36.0,-34.3,hurricane,2.0,90,967,214,59,0,CHARLEY,AL061992,1992-09-24 12:00:00,1992-09-24 12:00:00,242.0,0.0,77.0,40.0,393.0,98.0,1962.0
              Cindy,1999,8,22,0,14.2,-31.7,hurricane,1.0,65,987,182,37,0,CINDY,AL041999,1999-08-22 00:00:00,1999-08-22 00:00:00,270.0,17.0,146.0,63.0,584.0,108.0,1526.0
              Fiona,2022,9,21,60,23.5,-71.8,hurricane,4.0,120,939,250,60,1,FIONA,AL072022,2022-09-21 06:00:00,2022-09-21 06:00:00,289.0,64.0,179.0,62.0,575.0,160.0,272.0
              Tammy,2023,10,25,60,25.1,-60.4,hurricane,2.0,85,969,230,20,0,TAMMY,AL202023,2023-10-25 06:00:00,2023-10-25 06:00:00,276.0,35.0,395.0,51.0,544.0,126.0,803.0
           Franklin,2023,8,31,12,35.1,-62.6,hurricane,2.0,85,964,260,80,0,FRANKLIN,AL082023,2023-08-31 12:00:00,2023-08-31 12:00:00,268.0,11.0,178.0,58.0,561.0,81.0,971.0
           Philippe,2005,9,19,12,17.2,-56.2,hurricane,1.0,65,987,100,15,0,PHILIPPE,AL172005,2005-09-19 12:00:00,2005-09-19 12:00:00,285.0,67.0,261.0,70.0,574.0,156.0,564.0
              Katia,2017,9,6,18,21.8,-95.2,hurricane,1.0,65,992,90,10,0,KATIA,AL132017,2017-09-06 18:00:00,2017-09-06 18:00:00,295.0,48.0,147.0,69.0,621.0,169.0,220.0
             Fabian,2003,9,7,18,42.3,-50.7,hurricane,1.0,75,972,426,102,0,FABIAN,AL102003,2003-09-07 18:00:00,2003-09-07 18:00:00,201.0,0.0,281.0,51.0,446.0,0.0,518.0
                Lee,2023,9,12,60,23.9,-65.1,hurricane,3.0,100,948,300,120,1,LEE,AL132023,2023-09-12 06:00:00,2023-09-12 06:00:00,289.0,51.0,167.0,55.0,589.0,135.0,576.0
              Elena,1985,9,1,12,28.6,-84.2,hurricane,3.0,105,961,229,63,1,ELENA,AL051985,1985-09-01 12:00:00,1985-09-01 12:00:00,294.0,34.0,99.0,40.0,499.0,155.0,128.0
            Michael,2012,9,7,60,30.9,-40.8,hurricane,2.0,90,970,110,35,0,MICHAEL,AL132012,2012-09-07 06:00:00,2012-09-07 06:00:00,269.0,8.0,73.0,45.0,455.0,143.0,2048.0
              Klaus,1984,11,8,0,19.4,-64.0,hurricane,1.0,65,992,213,44,0,KLAUS,AL181984,1984-11-08 00:00:00,1984-11-08 00:00:00,282.0,63.0,166.0,70.0,579.0,135.0,79.0
              Emily,2005,7,17,0,17.1,-79.5,hurricane,5.0,140,929,190,65,1,EMILY,AL052005,2005-07-17 00:00:00,2005-07-17 00:00:00,286.0,70.0,126.0,68.0,599.0,138.0,176.0
              Felix,1995,8,15,60,31.9,-66.2,hurricane,1.0,75,964,198,58,0,FELIX,AL071995,1995-08-15 06:00:00,1995-08-15 06:00:00,280.0,16.0,142.0,53.0,606.0,94.0,974.0
               Bret,1999,8,22,60,25.5,-95.5,hurricane,4.0,125,950,240,86,1,BRET,AL031999,1999-08-22 06:00:00,1999-08-22 06:00:00,295.0,60.0,179.0,59.0,571.0,124.0,169.0
               Kate,2003,10,6,60,33.5,-56.0,hurricane,1.0,80,977,272,66,0,KATE,AL162003,2003-10-06 06:00:00,2003-10-06 06:00:00,258.0,0.0,263.0,58.0,483.0,92.0,1376.0
           Franklin,2023,8,29,18,31.1,-70.2,hurricane,3.0,110,947,210,50,1,FRANKLIN,AL082023,2023-08-29 18:00:00,2023-08-29 18:00:00,277.0,24.0,206.0,57.0,579.0,106.0,713.0
               Alex,2016,1,14,60,29.3,-29.6,hurricane,1.0,65,985,220,20,0,ALEX,AL012016,2016-01-14 06:00:00,2016-01-14 06:00:00,209.0,0.0,176.0,54.0,386.0,45.0,1504.0
              Maria,2017,9,18,18,14.9,-60.4,hurricane,3.0,110,956,190,35,1,MARIA,AL152017,2017-09-18 18:00:00,2017-09-18 18:00:00,290.0,75.0,45.0,62.0,615.0,150.0,61.0
              Floyd,1999,9,12,60,22.8,-65.2,hurricane,2.0,95,960,304,110,0,FLOYD,AL081999,1999-09-12 06:00:00,1999-09-12 06:00:00,289.0,59.0,42.0,64.0,555.0,145.0,457.0
               Alex,2004,8,3,60,33.0,-77.4,hurricane,1.0,70,983,130,40,0,ALEX,AL012004,2004-08-03 06:00:00,2004-08-03 06:00:00,283.0,56.0,170.0,64.0,606.0,111.0,116.0
              Cindy,1999,8,22,60,14.4,-32.3,hurricane,1.0,65,987,199,44,0,CINDY,AL041999,1999-08-22 06:00:00,1999-08-22 06:00:00,269.0,15.0,180.0,63.0,570.0,104.0,1589.0
               Igor,2010,9,16,18,21.4,-57.8,hurricane,4.0,115,940,435,135,1,IGOR,AL112010,2010-09-16 18:00:00,2010-09-16 18:00:00,285.0,54.0,170.0,53.0,655.0,143.0,586.0
               Earl,2022,9,9,60,31.9,-63.2,hurricane,1.0,80,963,320,105,0,EARL,AL062022,2022-09-09 06:00:00,2022-09-09 06:00:00,278.0,17.0,148.0,62.0,550.0,137.0,1230.0
               Jose,2017,9,16,18,28.6,-72.0,hurricane,1.0,65,973,240,50,0,JOSE,AL122017,2017-09-16 18:00:00,2017-09-16 18:00:00,285.0,37.0,289.0,56.0,585.0,143.0,707.0
             Nadine,2012,9,16,60,30.6,-45.4,hurricane,1.0,65,984,300,40,0,NADINE,AL142012,2012-09-16 06:00:00,2012-09-16 06:00:00,274.0,16.0,317.0,39.0,484.0,102.0,1904.0
          Gabrielle,1989,9,3,12,16.1,-48.8,hurricane,3.0,105,948,224,56,1,GABRIELLE,AL101989,1989-09-03 12:00:00,1989-09-03 12:00:00,276.0,44.0,111.0,66.0,606.0,124.0,1188.0
            Frances,2004,8,31,60,19.8,-62.1,hurricane,4.0,115,950,290,100,1,FRANCES,AL062004,2004-08-31 06:00:00,2004-08-31 06:00:00,286.0,66.0,67.0,43.0,540.0,139.0,192.0
               Dean,1989,8,6,18,32.4,-65.1,hurricane,2.0,85,971,205,62,0,DEAN,AL051989,1989-08-06 18:00:00,1989-08-06 18:00:00,273.0,12.0,130.0,50.0,511.0,103.0,1044.0
            Gonzalo,2014,10,17,60,28.6,-67.2,hurricane,4.0,115,945,260,85,1,GONZALO,AL082014,2014-10-17 06:00:00,2014-10-17 06:00:00,272.0,18.0,179.0,35.0,510.0,131.0,998.0
             Gaston,2016,8,24,18,16.9,-40.2,hurricane,1.0,65,988,180,40,0,GASTON,AL072016,2016-08-24 18:00:00,2016-08-24 18:00:00,267.0,13.0,228.0,69.0,557.0,111.0,1862.0
             Gustav,2008,8,29,18,18.8,-79.2,hurricane,1.0,65,984,220,25,0,GUSTAV,AL072008,2008-08-29 18:00:00,2008-08-29 18:00:00,295.0,113.0,151.0,67.0,599.0,139.0,107.0
               Erin,2001,9,11,12,37.4,-65.6,hurricane,1.0,80,976,209,62,0,ERIN,AL062001,2001-09-11 12:00:00,2001-09-11 12:00:00,268.0,17.0,260.0,37.0,410.0,106.0,605.0
              Erika,1997,9,7,12,20.2,-63.1,hurricane,1.0,75,975,232,51,0,ERIKA,AL071997,1997-09-07 12:00:00,1997-09-07 12:00:00,287.0,67.0,130.0,59.0,560.0,133.0,205.0
                Sam,2021,10,2,12,33.4,-60.1,hurricane,4.0,115,948,400,100,1,SAM,AL182021,2021-10-02 12:00:00,2021-10-02 12:00:00,262.0,0.0,173.0,43.0,458.0,93.0,1221.0
               Ivan,2004,9,8,18,13.0,-67.0,hurricane,4.0,120,950,265,80,1,IVAN,AL092004,2004-09-08 18:00:00,2004-09-08 18:00:00,288.0,48.0,97.0,67.0,590.0,126.0,255.0
              Danny,2015,8,21,0,13.2,-46.2,hurricane,2.0,85,981,80,20,0,DANNY,AL042015,2015-08-21 00:00:00,2015-08-21 00:00:00,276.0,36.0,95.0,51.0,550.0,117.0,1134.0
              Hanna,2008,9,1,18,22.3,-72.4,hurricane,1.0,70,985,240,40,0,HANNA,AL082008,2008-09-01 18:00:00,2008-09-01 18:00:00,289.0,69.0,356.0,64.0,620.0,134.0,126.0
            Ophelia,2017,10,14,0,32.6,-31.5,hurricane,2.0,85,970,160,40,0,OPHELIA,AL172017,2017-10-14 00:00:00,2017-10-14 00:00:00,245.0,0.0,165.0,52.0,456.0,87.0,1796.0
             Dennis,1999,8,26,60,23.8,-73.1,hurricane,1.0,65,995,236,57,0,DENNIS,AL051999,1999-08-26 06:00:00,1999-08-26 06:00:00,289.0,63.0,143.0,59.0,558.0,147.0,276.0
               Dean,1989,8,3,12,19.3,-62.7,hurricane,1.0,75,985,218,45,0,DEAN,AL051989,1989-08-03 12:00:00,1989-08-03 12:00:00,283.0,56.0,223.0,44.0,516.0,125.0,117.0
              Felix,2001,9,13,12,25.9,-48.4,hurricane,2.0,85,972,236,59,0,FELIX,AL072001,2001-09-13 12:00:00,2001-09-13 12:00:00,279.0,27.0,180.0,55.0,526.0,142.0,1655.0
              Larry,2021,9,9,60,30.1,-60.8,hurricane,1.0,80,968,340,110,0,LARRY,AL122021,2021-09-09 06:00:00,2021-09-09 06:00:00,280.0,24.0,74.0,52.0,551.0,120.0,1310.0
              Emily,2005,7,19,60,23.2,-92.8,hurricane,1.0,80,980,180,50,0,EMILY,AL052005,2005-07-19 06:00:00,2005-07-19 06:00:00,294.0,44.0,96.0,66.0,602.0,140.0,350.0
             Gordon,2006,9,13,0,24.0,-58.1,hurricane,1.0,65,987,100,20,0,GORDON,AL082006,2006-09-13 00:00:00,2006-09-13 00:00:00,286.0,40.0,128.0,64.0,531.0,150.0,799.0
           Michelle,2001,11,3,18,19.3,-84.1,hurricane,3.0,110,934,304,109,1,MICHELLE,AL152001,2001-11-03 18:00:00,2001-11-03 18:00:00,289.0,88.0,333.0,68.0,610.0,149.0,264.0
               Ivan,2004,9,8,12,12.6,-65.5,hurricane,4.0,120,955,265,80,1,IVAN,AL092004,2004-09-08 12:00:00,2004-09-08 12:00:00,286.0,36.0,135.0,64.0,574.0,127.0,233.0
            Gilbert,1988,9,16,18,23.9,-97.0,hurricane,4.0,115,950,221,68,1,GILBERT,AL081988,1988-09-16 18:00:00,1988-09-16 18:00:00,294.0,57.0,95.0,73.0,637.0,129.0,72.0
            Matthew,2016,10,8,18,33.5,-79.0,hurricane,1.0,70,973,320,50,0,MATTHEW,AL142016,2016-10-08 18:00:00,2016-10-08 18:00:00,262.0,0.0,456.0,36.0,519.0,63.0,2.0
             Dennis,2005,7,10,18,29.9,-86.9,hurricane,3.0,110,942,250,40,1,DENNIS,AL042005,2005-07-10 18:00:00,2005-07-10 18:00:00,290.0,31.0,246.0,61.0,611.0,80.0,54.0
           Florence,1994,11,8,0,37.0,-49.9,hurricane,2.0,95,972,286,74,0,FLORENCE,AL111994,1994-11-08 00:00:00,1994-11-08 00:00:00,227.0,0.0,104.0,54.0,343.0,51.0,1104.0
            Roxanne,1995,10,10,18,19.9,-86.0,hurricane,2.0,95,966,325,134,0,ROXANNE,AL191995,1995-10-10 18:00:00,1995-10-10 18:00:00,293.0,103.0,116.0,69.0,632.0,155.0,137.0
               Dean,2007,8,20,18,18.0,-83.3,hurricane,4.0,135,924,270,90,1,DEAN,AL042007,2007-08-20 18:00:00,2007-08-20 18:00:00,292.0,74.0,133.0,61.0,607.0,138.0,262.0
             Dennis,2005,7,7,60,16.7,-74.1,hurricane,1.0,80,972,190,20,0,DENNIS,AL042005,2005-07-07 06:00:00,2005-07-07 06:00:00,282.0,65.0,147.0,73.0,643.0,124.0,150.0
             Gloria,1985,9,22,60,17.8,-57.1,hurricane,1.0,70,996,217,48,0,GLORIA,AL091985,1985-09-22 06:00:00,1985-09-22 06:00:00,285.0,69.0,135.0,60.0,506.0,135.0,490.0
            Frances,2004,9,2,12,23.2,-73.5,hurricane,4.0,120,939,290,120,1,FRANCES,AL062004,2004-09-02 12:00:00,2004-09-02 12:00:00,290.0,71.0,203.0,52.0,582.0,132.0,215.0
               Juan,2003,9,28,12,38.5,-64.1,hurricane,2.0,90,970,439,123,0,JUAN,AL152003,2003-09-28 12:00:00,2003-09-28 12:00:00,257.0,0.0,173.0,55.0,456.0,0.0,574.0
              Joyce,2000,9,29,60,10.7,-47.2,hurricane,1.0,70,980,146,30,0,JOYCE,AL142000,2000-09-29 06:00:00,2000-09-29 06:00:00,290.0,43.0,106.0,57.0,536.0,157.0,851.0
               Dean,1989,8,3,60,18.9,-61.7,hurricane,1.0,70,987,221,44,0,DEAN,AL051989,1989-08-03 06:00:00,1989-08-03 06:00:00,283.0,56.0,172.0,43.0,509.0,127.0,132.0
              Emily,1993,9,1,12,37.5,-72.7,hurricane,2.0,95,965,194,63,0,EMILY,AL051993,1993-09-01 12:00:00,1993-09-01 12:00:00,257.0,22.0,224.0,44.0,466.0,42.0,231.0
           Philippe,2005,9,19,18,17.5,-56.4,hurricane,1.0,65,987,105,15,0,PHILIPPE,AL172005,2005-09-19 18:00:00,2005-09-19 18:00:00,285.0,69.0,310.0,71.0,582.0,155.0,560.0
             Gaston,2016,9,1,60,36.3,-44.3,hurricane,2.0,85,973,270,100,0,GASTON,AL072016,2016-09-01 06:00:00,2016-09-01 06:00:00,259.0,0.0,229.0,38.0,448.0,73.0,1363.0
          Claudette,1991,9,8,60,29.2,-63.1,hurricane,2.0,85,964,218,64,0,CLAUDETTE,AL061991,1991-09-08 06:00:00,1991-09-08 06:00:00,283.0,28.0,213.0,49.0,487.0,112.0,1167.0
               Beta,2005,10,30,60,13.3,-83.1,hurricane,3.0,100,962,100,30,1,BETA,AL272005,2005-10-30 06:00:00,2005-10-30 06:00:00,288.0,50.0,110.0,74.0,613.0,156.0,50.0
          Claudette,1985,8,15,0,35.6,-45.2,hurricane,1.0,70,985,209,54,0,CLAUDETTE,AL031985,1985-08-15 00:00:00,1985-08-15 00:00:00,264.0,2.0,185.0,39.0,413.0,94.0,1394.0
               Lili,1990,10,13,0,32.1,-72.1,hurricane,1.0,65,992,248,56,0,LILI,AL141990,1990-10-13 00:00:00,1990-10-13 00:00:00,261.0,6.0,228.0,48.0,440.0,92.0,503.0
             Arlene,1987,8,22,18,39.5,-42.5,hurricane,1.0,65,987,398,74,0,ARLENE,AL021987,1987-08-22 18:00:00,1987-08-22 18:00:00,247.0,0.0,246.0,50.0,476.0,11.0,1170.0
              Felix,1995,8,15,0,31.3,-65.1,hurricane,1.0,75,962,200,59,0,FELIX,AL071995,1995-08-15 00:00:00,1995-08-15 00:00:00,280.0,17.0,204.0,51.0,608.0,111.0,1098.0
               Jose,2017,9,8,60,15.9,-54.9,hurricane,4.0,115,955,190,50,1,JOSE,AL122017,2017-09-08 06:00:00,2017-09-08 06:00:00,283.0,64.0,140.0,61.0,511.0,150.0,575.0
              Isaac,2018,9,10,18,14.4,-44.8,hurricane,1.0,65,995,60,10,0,ISAAC,AL092018,2018-09-10 18:00:00,2018-09-10 18:00:00,277.0,34.0,81.0,47.0,552.0,133.0,1333.0
              Irene,1999,10,17,60,30.2,-79.8,hurricane,1.0,65,985,250,56,0,IRENE,AL131999,1999-10-17 06:00:00,1999-10-17 06:00:00,268.0,43.0,176.0,47.0,537.0,81.0,148.0
